date_id,datetime_id,market,rpt_key,last,diff_24h,diff_per_24h,bid,ask,low,high,volume,created_at,updated_at
01-06-2017,01-06-2017 00:31,bitstamp,btc_eur,2055,2021.97,1.633555394,2048.84,2055,1950,2063.73,2365.676823,31-05-2017 15:30,31-05-2017 15:30
01-06-2017,01-06-2017 00:31,bitflyer,btc_jpy,267011,269000,-0.739405205,266823,267011,266823,267011,73914.39697,31-05-2017 15:30,31-05-2017 15:30
01-06-2017,01-06-2017 00:31,korbit,btc_krw,3046000,3166000,-3.790271636,3047000,3049000,3002000,3209500,6196.466393,31-05-2017 15:30,31-05-2017 15:30
01-06-2017,01-06-2017 00:31,bitstamp,btc_usd,2304,2229.89,3.323482324,2303.95,2303.98,2154.28,2304,14529.863,31-05-2017 15:30,31-05-2017 15:30
01-06-2017,01-06-2017 00:31,okcoin,btc_usd,2414.67,2233.81,8.0964809,2414.67,2420,2129.78,2422.99,4520.148516,31-05-2017 15:30,31-05-2017 15:30
01-06-2017,01-06-2017 00:31,korbit,etc_krw,22560,23180,-2.674719586,22550,22570,21000,25500,825266.5713,31-05-2017 15:30,31-05-2017 15:30
01-06-2017,01-06-2017 00:31,bitflyer,eth_btc,0.0987,0.08989,9.800867727,0.09885,0.1,0.09885,0.1,22572.23117,31-05-2017 15:30,31-05-2017 15:30
01-06-2017,01-06-2017 00:31,korbit,eth_krw,308850,284000,8.75,308850,309000,274000,336000,329072.5913,31-05-2017 15:30,31-05-2017 15:30
01-06-2017,01-06-2017 00:31,bitflyer,fx_btc_jpy,271000,273045,-0.748960794,271000,271202,271000,271202,73914.39697,31-05-2017 15:30,31-05-2017 15:30
01-06-2017,01-06-2017 00:31,okcoin,ltc_usd,26.8,25.049,6.990299014,26.8,26.856,23.2,26.8,179487.056,31-05-2017 15:30,31-05-2017 15:30
01-06-2017,01-06-2017 00:32,bitstamp,btc_eur,2060,2019.71,1.994840844,2056.17,2061.4,1950,2063.73,2361.748761,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:32,bitflyer,btc_jpy,266820,267190,-0.138478237,266820,267495,266820,267495,73824.06673,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:32,korbit,btc_krw,3059500,3165000,-3.333333333,3050500,3059500,3002000,3209500,6216.600609,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:32,bitstamp,btc_usd,2310.15,2225.01,3.826499656,2310.15,2310.99,2154.28,2310.99,14607.14095,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:32,okcoin,btc_usd,2413.05,2233.51,8.038468599,2413.05,2417,2129.78,2422.99,4518.999516,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:32,korbit,etc_krw,22570,23180,-2.631578947,22550,22570,21000,25500,825539.0901,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:32,bitflyer,eth_btc,0.1004,0.08924,12.50560287,0.10054,0.10108,0.10054,0.10108,22633.52044,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:32,korbit,eth_krw,312100,284000,9.894366197,312800,312750,274000,336000,329794.2401,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:32,bitflyer,fx_btc_jpy,270972,272089,-0.410527438,270968,270972,270968,270972,73823.06673,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:32,okcoin,ltc_usd,27,25.01,7.956817273,26.7,26.776,23.2,27,180539.577,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:33,bitstamp,btc_eur,2061,2016.08,2.228086187,2056.22,2061,1950,2067,2361.722594,31-05-2017 15:32,31-05-2017 15:32
01-06-2017,01-06-2017 00:33,bitflyer,btc_jpy,266820,268100,-0.477433793,266820,267495,266820,267495,73824.06673,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:33,korbit,btc_krw,3079500,3165000,-2.701421801,3062000,3079500,3002000,3209500,6231.463895,31-05-2017 15:32,31-05-2017 15:32
01-06-2017,01-06-2017 00:33,bitstamp,btc_usd,2310,2225.01,3.819758113,2310,2312.92,2154.28,2313,14576.79053,31-05-2017 15:32,31-05-2017 15:32
01-06-2017,01-06-2017 00:33,okcoin,btc_usd,2414.68,2229.89,8.286955859,2414.68,2415,2129.78,2422.99,4529.100516,31-05-2017 15:32,31-05-2017 15:32
01-06-2017,01-06-2017 00:33,korbit,etc_krw,22570,23180,-2.631578947,22560,22650,21000,25500,825787.6914,31-05-2017 15:32,31-05-2017 15:32
01-06-2017,01-06-2017 00:33,bitflyer,eth_btc,0.1007,0.08924,12.84177499,0.1007,0.10198,0.1007,0.10198,22704.78476,31-05-2017 15:32,31-05-2017 15:32
01-06-2017,01-06-2017 00:33,korbit,eth_krw,310650,284100,9.34530095,309050,310650,274000,336000,330326.6586,31-05-2017 15:32,31-05-2017 15:32
01-06-2017,01-06-2017 00:33,bitflyer,fx_btc_jpy,270972,271999,-0.377574918,270968,270972,270968,270972,73823.06673,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:33,okcoin,ltc_usd,26.816,25.005,7.24255149,26.82,26.854,23.2,27,180847.78,31-05-2017 15:32,31-05-2017 15:32
01-06-2017,01-06-2017 00:34,bitstamp,btc_eur,2065,2002.03,3.145307513,2057.25,2065,1950,2067,2366.350349,31-05-2017 15:33,31-05-2017 15:33
01-06-2017,01-06-2017 00:34,bitflyer,btc_jpy,268381,268293,0.032799961,267248,268381,267248,268381,73993.96219,31-05-2017 15:33,31-05-2017 15:33
01-06-2017,01-06-2017 00:34,korbit,btc_krw,3110000,3157000,-1.488755147,3090000,3109500,3002000,3209500,6276.518557,31-05-2017 15:33,31-05-2017 15:33
01-06-2017,01-06-2017 00:34,bitstamp,btc_usd,2315.1,2228.99,3.863184671,2314.99,2315.1,2154.28,2315.1,14633.99572,31-05-2017 15:33,31-05-2017 15:33
01-06-2017,01-06-2017 00:34,okcoin,btc_usd,2400,2231.54,7.549046847,2399.89,2400,2129.78,2422.99,4531.755516,31-05-2017 15:33,31-05-2017 15:33
01-06-2017,01-06-2017 00:34,korbit,etc_krw,22570,23160,-2.547495682,22580,22600,21000,25500,824004.1742,31-05-2017 15:32,31-05-2017 15:33
01-06-2017,01-06-2017 00:34,bitflyer,eth_btc,0.1008,0.08924,12.95383236,0.1008,0.1019,0.1008,0.1019,22731.12049,31-05-2017 15:33,31-05-2017 15:33
01-06-2017,01-06-2017 00:34,korbit,eth_krw,307600,284950,7.948762941,307600,308000,274000,336000,330444.7958,31-05-2017 15:33,31-05-2017 15:33
01-06-2017,01-06-2017 00:34,bitflyer,fx_btc_jpy,270972,272800,-0.670087977,270968,270972,270968,270972,73823.06673,31-05-2017 15:31,31-05-2017 15:31
01-06-2017,01-06-2017 00:34,okcoin,ltc_usd,26.8,24.94,7.457898958,26.8,26.854,23.2,27,181078.006,31-05-2017 15:33,31-05-2017 15:33
01-06-2017,01-06-2017 00:35,bitstamp,btc_eur,2069,2002.03,3.345104719,2055.04,2069,1950,2069,2351.446551,31-05-2017 15:34,31-05-2017 15:34
01-06-2017,01-06-2017 00:35,bitflyer,btc_jpy,267549,268564,-0.377935986,267550,267770,267550,267770,74122.6772,31-05-2017 15:34,31-05-2017 15:34
01-06-2017,01-06-2017 00:35,korbit,btc_krw,3108000,3157000,-1.55210643,3108000,3108500,3002000,3209500,6282.659287,31-05-2017 15:34,31-05-2017 15:34
01-06-2017,01-06-2017 00:35,bitstamp,btc_usd,2318.01,2225.01,4.179756496,2318.03,2323.37,2154.28,2323.4,14755.82774,31-05-2017 15:34,31-05-2017 15:34
01-06-2017,01-06-2017 00:35,okcoin,btc_usd,2409,2230.1,8.022061791,2405.81,2409,2129.78,2422.99,4553.150516,31-05-2017 15:34,31-05-2017 15:34
01-06-2017,01-06-2017 00:35,korbit,etc_krw,22600,23110,-2.206836867,22630,22640,21000,25500,822619.7919,31-05-2017 15:34,31-05-2017 15:34
01-06-2017,01-06-2017 00:35,bitflyer,eth_btc,0.1019,0.08924,14.18646347,0.1008,0.10195,0.1008,0.10195,22753.08232,31-05-2017 15:34,31-05-2017 15:34
01-06-2017,01-06-2017 00:35,korbit,eth_krw,308100,284950,8.124232322,308150,308700,274000,336000,330477.6752,31-05-2017 15:34,31-05-2017 15:34
01-06-2017,01-06-2017 00:35,bitflyer,fx_btc_jpy,271056,272787,-0.634561031,271056,271057,271056,271057,74122.67876,31-05-2017 15:34,31-05-2017 15:34
01-06-2017,01-06-2017 00:35,okcoin,ltc_usd,27,24.936,8.277189605,26.71,26.8,23.2,27,181266.064,31-05-2017 15:34,31-05-2017 15:34
01-06-2017,01-06-2017 00:36,bitstamp,btc_eur,2068.99,2007.27,3.074823018,2055,2066.95,1950,2069,2351.62439,31-05-2017 15:35,31-05-2017 15:35
01-06-2017,01-06-2017 00:36,bitflyer,btc_jpy,267775,268197,-0.157347025,267775,267795,267775,267795,74189.30112,31-05-2017 15:35,31-05-2017 15:35
01-06-2017,01-06-2017 00:36,korbit,btc_krw,3108000,3157000,-1.55210643,3098500,3105500,3002000,3209500,6284.965068,31-05-2017 15:35,31-05-2017 15:35
01-06-2017,01-06-2017 00:36,bitstamp,btc_usd,2313.05,2229.28,3.757715496,2313,2313.05,2154.28,2329.39,14840.79609,31-05-2017 15:35,31-05-2017 15:35
01-06-2017,01-06-2017 00:36,okcoin,btc_usd,2405,2227.67,7.960335238,2398.56,2405,2129.78,2422.99,4558.097516,31-05-2017 15:35,31-05-2017 15:35
01-06-2017,01-06-2017 00:36,korbit,etc_krw,22690,23200,-2.198275862,22630,22690,21000,25500,823700.907,31-05-2017 15:35,31-05-2017 15:35
01-06-2017,01-06-2017 00:36,bitflyer,eth_btc,0.10189,0.08995,13.27404113,0.10007,0.10195,0.10007,0.10195,22767.36772,31-05-2017 15:35,31-05-2017 15:35
01-06-2017,01-06-2017 00:36,korbit,eth_krw,309950,284200,9.06052076,308100,309950,274000,336000,330602.4151,31-05-2017 15:35,31-05-2017 15:35
01-06-2017,01-06-2017 00:36,bitflyer,fx_btc_jpy,270879,272900,-0.740564309,270878,270879,270878,270879,74189.30112,31-05-2017 15:35,31-05-2017 15:35
01-06-2017,01-06-2017 00:36,okcoin,ltc_usd,26.72,24.776,7.846302874,26.71,26.8,23.2,27,181242.848,31-05-2017 15:35,31-05-2017 15:35
01-06-2017,01-06-2017 00:37,bitstamp,btc_eur,2066.88,2017,2.472979673,2055.15,2066.88,1950,2069,2354.513651,31-05-2017 15:36,31-05-2017 15:36
01-06-2017,01-06-2017 00:37,bitflyer,btc_jpy,267266,268564,-0.483311241,267266,267471,267266,267471,74299.91282,31-05-2017 15:36,31-05-2017 15:36
01-06-2017,01-06-2017 00:37,korbit,btc_krw,3100000,3163000,-1.991779956,3100000,3107000,3002000,3209500,6283.645838,31-05-2017 15:36,31-05-2017 15:36
01-06-2017,01-06-2017 00:37,bitstamp,btc_usd,2307.16,2229.27,3.493968878,2307.08,2307.16,2154.28,2329.39,14861.61015,31-05-2017 15:36,31-05-2017 15:36
01-06-2017,01-06-2017 00:37,okcoin,btc_usd,2405,2231.32,7.783733396,2404.99,2405,2129.78,2422.99,4560.790516,31-05-2017 15:36,31-05-2017 15:36
01-06-2017,01-06-2017 00:37,korbit,etc_krw,22630,23100,-2.034632035,22630,22690,21000,25500,824103.0573,31-05-2017 15:36,31-05-2017 15:36
01-06-2017,01-06-2017 00:37,bitflyer,eth_btc,0.10189,0.08995,13.27404113,0.1005,0.10194,0.1005,0.10194,22761.32772,31-05-2017 15:36,31-05-2017 15:36
01-06-2017,01-06-2017 00:37,korbit,eth_krw,308200,283750,8.616740088,308200,308900,274000,336000,330404.3164,31-05-2017 15:36,31-05-2017 15:36
01-06-2017,01-06-2017 00:37,bitflyer,fx_btc_jpy,269200,273000,-1.391941392,269174,269200,269174,269200,74299.91282,31-05-2017 15:36,31-05-2017 15:36
01-06-2017,01-06-2017 00:37,okcoin,ltc_usd,26.616,24.79,7.365873336,26.616,26.72,23.2,27,181884.294,31-05-2017 15:36,31-05-2017 15:36
01-06-2017,01-06-2017 00:38,bitstamp,btc_eur,2060.6,2017,2.161626178,2056.1,2060.6,1950,2069,2353.93669,31-05-2017 15:37,31-05-2017 15:37
01-06-2017,01-06-2017 00:38,bitflyer,btc_jpy,267033,268539,-0.560812396,266850,267033,266850,267033,74313.06271,31-05-2017 15:37,31-05-2017 15:37
01-06-2017,01-06-2017 00:38,korbit,btc_krw,3100000,3163000,-1.991779956,3079000,3100500,3002000,3209500,6286.051962,31-05-2017 15:37,31-05-2017 15:37
01-06-2017,01-06-2017 00:38,bitstamp,btc_usd,2305.52,2227.97,3.480747048,2305,2305.51,2154.28,2329.39,14894.29169,31-05-2017 15:37,31-05-2017 15:37
01-06-2017,01-06-2017 00:38,okcoin,btc_usd,2405,2229.11,7.890593107,2404.99,2405,2129.78,2422.99,4559.649516,31-05-2017 15:37,31-05-2017 15:37
01-06-2017,01-06-2017 00:38,korbit,etc_krw,22690,23190,-2.156101768,22640,22730,21000,25500,824271.7818,31-05-2017 15:37,31-05-2017 15:37
01-06-2017,01-06-2017 00:38,bitflyer,eth_btc,0.1007,0.08995,11.95108394,0.1007,0.10194,0.1007,0.10194,22777.39697,31-05-2017 15:37,31-05-2017 15:37
01-06-2017,01-06-2017 00:38,korbit,eth_krw,308250,284000,8.538732394,308250,308850,274000,336000,330422.4857,31-05-2017 15:37,31-05-2017 15:37
01-06-2017,01-06-2017 00:38,bitflyer,fx_btc_jpy,270000,271800,-0.662251656,269668,270000,269668,270000,74313.06271,31-05-2017 15:37,31-05-2017 15:37
01-06-2017,01-06-2017 00:38,okcoin,ltc_usd,26.6,24.7,7.692307692,26.59,26.6,23.2,27,181873.508,31-05-2017 15:37,31-05-2017 15:37
01-06-2017,01-06-2017 00:39,bitstamp,btc_eur,2068.99,2010,2.934825871,2067,2068.99,1950,2069,2361.565511,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:39,bitflyer,btc_jpy,266723,268125,-0.522890443,266723,267050,266723,267050,74350.30789,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:39,korbit,btc_krw,3081500,3158000,-2.422419253,3085000,3095000,3002000,3209500,6293.995714,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:39,bitstamp,btc_usd,2305,2225.02,3.594574431,2303.02,2305,2154.28,2329.39,14931.33241,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:39,okcoin,btc_usd,2403,2228.8,7.81586504,2398.56,2403,2129.78,2422.99,4566.388516,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:39,korbit,etc_krw,22730,23110,-1.644309823,22660,22730,21000,25500,824323.9053,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:39,bitflyer,eth_btc,0.1007,0.0894,12.63982103,0.1007,0.10184,0.1007,0.10184,22784.5375,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:39,korbit,eth_krw,308200,284000,8.521126761,308200,308500,274000,336000,330323.565,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:39,bitflyer,fx_btc_jpy,271064,272400,-0.490455213,271000,271064,271000,271064,74350.30789,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:39,okcoin,ltc_usd,26.59,24.812,7.165887474,26.59,26.61,23.2,27,182407.789,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:40,bitstamp,btc_eur,2068.99,2010.01,2.93431376,2060.23,2068.99,1950,2069,2365.285894,31-05-2017 15:39,31-05-2017 15:39
01-06-2017,01-06-2017 00:40,bitflyer,btc_jpy,266723,268538,-0.675881998,266723,267050,266723,267050,74350.30789,31-05-2017 15:38,31-05-2017 15:38
01-06-2017,01-06-2017 00:40,korbit,btc_krw,3090000,3162500,-2.292490119,3087000,3087000,3002000,3209500,6306.37621,31-05-2017 15:39,31-05-2017 15:39
01-06-2017,01-06-2017 00:40,bitstamp,btc_usd,2308.05,2229.21,3.536678913,2308.05,2312.15,2154.28,2329.39,14919.16792,31-05-2017 15:39,31-05-2017 15:39
01-06-2017,01-06-2017 00:40,okcoin,btc_usd,2405,2228.79,7.90608357,2403,2405,2129.78,2422.99,4570.355516,31-05-2017 15:39,31-05-2017 15:39
01-06-2017,01-06-2017 00:40,korbit,etc_krw,22770,23110,-1.471224578,22700,22770,21000,25500,824666.7312,31-05-2017 15:39,31-05-2017 15:39
01-06-2017,01-06-2017 00:40,bitflyer,eth_btc,0.1003,0.0894,12.19239374,0.1003,0.102,0.1003,0.102,22832.29088,31-05-2017 15:39,31-05-2017 15:39
01-06-2017,01-06-2017 00:40,korbit,eth_krw,307250,283750,8.281938326,307250,307900,274000,336000,330577.0633,31-05-2017 15:39,31-05-2017 15:39
01-06-2017,01-06-2017 00:40,bitflyer,fx_btc_jpy,269892,272883,-1.096074142,269893,270702,269893,270702,74544.50766,31-05-2017 15:39,31-05-2017 15:39
01-06-2017,01-06-2017 00:40,okcoin,ltc_usd,26.621,24.8,7.342741936,26.59,26.621,23.2,27,182540.276,31-05-2017 15:39,31-05-2017 15:39
01-06-2017,01-06-2017 00:41,bitstamp,btc_eur,2066.42,2010.21,2.79622527,2060.3,2066.42,1950,2069,2367.242535,31-05-2017 15:40,31-05-2017 15:40
01-06-2017,01-06-2017 00:41,bitflyer,btc_jpy,267210,268540,-0.495270723,267018,267185,267018,267185,74562.4521,31-05-2017 15:40,31-05-2017 15:40
01-06-2017,01-06-2017 00:41,korbit,btc_krw,3085000,3162500,-2.450592885,3081500,3089000,3002000,3209500,6312.899842,31-05-2017 15:40,31-05-2017 15:40
01-06-2017,01-06-2017 00:41,bitstamp,btc_usd,2311.74,2225.48,3.876017758,2303.32,2311.65,2154.28,2329.39,14944.39369,31-05-2017 15:40,31-05-2017 15:40
01-06-2017,01-06-2017 00:41,okcoin,btc_usd,2405,2229.79,7.857690635,2403,2405,2129.78,2422.99,4578.959516,31-05-2017 15:40,31-05-2017 15:40
01-06-2017,01-06-2017 00:41,korbit,etc_krw,22770,23120,-1.51384083,22710,22770,21000,25500,824435.6907,31-05-2017 15:39,31-05-2017 15:40
01-06-2017,01-06-2017 00:41,bitflyer,eth_btc,0.10006,0.0894,11.92393736,0.10007,0.10199,0.10007,0.10199,22838.90197,31-05-2017 15:40,31-05-2017 15:40
01-06-2017,01-06-2017 00:41,korbit,eth_krw,307300,283750,8.299559471,307300,307500,274000,336000,330953.7511,31-05-2017 15:40,31-05-2017 15:40
01-06-2017,01-06-2017 00:41,bitflyer,fx_btc_jpy,270348,273211,-1.047908027,270111,270346,270111,270346,74562.4521,31-05-2017 15:40,31-05-2017 15:40
01-06-2017,01-06-2017 00:41,okcoin,ltc_usd,26.62,24.786,7.399338336,26.62,26.8,23.2,27,182652.771,31-05-2017 15:40,31-05-2017 15:40
01-06-2017,01-06-2017 00:42,bitstamp,btc_eur,2065.37,2010.1,2.749614447,2060.41,2065.37,1950,2069,2367.252916,31-05-2017 15:41,31-05-2017 15:41
01-06-2017,01-06-2017 00:42,bitflyer,btc_jpy,267200,268125,-0.344988345,266917,267200,266917,267200,74641.14309,31-05-2017 15:41,31-05-2017 15:41
01-06-2017,01-06-2017 00:42,korbit,btc_krw,3088000,3155500,-2.139122168,3083000,3087500,3002000,3209500,6310.927192,31-05-2017 15:41,31-05-2017 15:41
01-06-2017,01-06-2017 00:42,bitstamp,btc_usd,2313.68,2226.01,3.938436934,2309.81,2313.99,2154.28,2329.39,14933.30676,31-05-2017 15:41,31-05-2017 15:41
01-06-2017,01-06-2017 00:42,okcoin,btc_usd,2408,2225.45,8.202835382,2405,2408,2129.78,2422.99,4611.878516,31-05-2017 15:41,31-05-2017 15:41
01-06-2017,01-06-2017 00:42,korbit,etc_krw,22770,23120,-1.51384083,22710,22760,21000,25500,824369.6907,31-05-2017 15:39,31-05-2017 15:41
01-06-2017,01-06-2017 00:42,bitflyer,eth_btc,0.10199,0.0894,14.08277405,0.10008,0.10198,0.10008,0.10198,22848.4906,31-05-2017 15:41,31-05-2017 15:41
01-06-2017,01-06-2017 00:42,korbit,eth_krw,305700,284500,7.451669596,305750,305800,274000,336000,331075.005,31-05-2017 15:41,31-05-2017 15:41
01-06-2017,01-06-2017 00:42,bitflyer,fx_btc_jpy,271122,272415,-0.474643467,271122,271501,271122,271501,74641.14309,31-05-2017 15:41,31-05-2017 15:41
01-06-2017,01-06-2017 00:42,okcoin,ltc_usd,26.621,24.701,7.772964657,26.624,26.63,23.2,27,182644.752,31-05-2017 15:41,31-05-2017 15:41
01-06-2017,01-06-2017 00:43,bitstamp,btc_eur,2066.23,2010,2.797512438,2060.41,2068,1950,2069,2366.669247,31-05-2017 15:42,31-05-2017 15:42
01-06-2017,01-06-2017 00:43,bitflyer,btc_jpy,267200,267619,-0.156565864,267195,267200,267195,267200,74765.41684,31-05-2017 15:42,31-05-2017 15:42
01-06-2017,01-06-2017 00:43,korbit,btc_krw,3085000,3154000,-2.187698161,3082500,3071500,3002000,3209500,6313.746195,31-05-2017 15:42,31-05-2017 15:42
01-06-2017,01-06-2017 00:43,bitstamp,btc_usd,2313.87,2222.96,4.089592255,2310.66,2313.84,2154.28,2329.39,14915.41884,31-05-2017 15:42,31-05-2017 15:42
01-06-2017,01-06-2017 00:43,okcoin,btc_usd,2408.5,2226.09,8.194188016,2405.15,2408.5,2129.78,2422.99,4613.944516,31-05-2017 15:42,31-05-2017 15:42
01-06-2017,01-06-2017 00:43,korbit,etc_krw,22770,23120,-1.51384083,22700,22760,21000,25500,823969.6907,31-05-2017 15:39,31-05-2017 15:42
01-06-2017,01-06-2017 00:43,bitflyer,eth_btc,0.1019,0.0894,13.98210291,0.1001,0.1015,0.1001,0.1015,22852.50264,31-05-2017 15:42,31-05-2017 15:42
01-06-2017,01-06-2017 00:43,korbit,eth_krw,305750,284500,7.469244288,305700,305750,274000,336000,331001.7214,31-05-2017 15:42,31-05-2017 15:42
01-06-2017,01-06-2017 00:43,bitflyer,fx_btc_jpy,271920,272100,-0.06615215,271920,271999,271920,271999,74765.41684,31-05-2017 15:42,31-05-2017 15:42
01-06-2017,01-06-2017 00:43,okcoin,ltc_usd,26.63,24.672,7.93612192,26.65,26.71,23.2,27,182681.768,31-05-2017 15:42,31-05-2017 15:42
01-06-2017,01-06-2017 00:44,bitstamp,btc_eur,2068.95,2006.2,3.127803808,2060.64,2068.91,1950,2069,2364.830713,31-05-2017 15:43,31-05-2017 15:43
01-06-2017,01-06-2017 00:44,bitflyer,btc_jpy,267341,267000,0.127715356,267541,267600,267541,267600,74764.90775,31-05-2017 15:43,31-05-2017 15:43
01-06-2017,01-06-2017 00:44,korbit,btc_krw,3081000,3154000,-2.314521243,3081000,3081500,3002000,3209500,6322.284133,31-05-2017 15:43,31-05-2017 15:43
01-06-2017,01-06-2017 00:44,bitstamp,btc_usd,2313.66,2216.38,4.389139047,2313.66,2313.67,2154.28,2329.39,14857.50258,31-05-2017 15:43,31-05-2017 15:43
01-06-2017,01-06-2017 00:44,okcoin,btc_usd,2400,2221,8.059432688,2398.57,2400,2129.78,2422.99,4613.140516,31-05-2017 15:43,31-05-2017 15:43
01-06-2017,01-06-2017 00:44,korbit,etc_krw,22770,23120,-1.51384083,22700,22760,21000,25500,823969.6907,31-05-2017 15:39,31-05-2017 15:43
01-06-2017,01-06-2017 00:44,bitflyer,eth_btc,0.1015,0.0894,13.53467562,0.10015,0.10149,0.10015,0.10149,22852.56254,31-05-2017 15:43,31-05-2017 15:43
01-06-2017,01-06-2017 00:44,korbit,eth_krw,305700,284500,7.451669596,305750,305800,274000,336000,331026.9478,31-05-2017 15:43,31-05-2017 15:43
01-06-2017,01-06-2017 00:44,bitflyer,fx_btc_jpy,271477,271259,0.080365997,270781,271476,270781,271476,74764.90775,31-05-2017 15:43,31-05-2017 15:43
01-06-2017,01-06-2017 00:44,okcoin,ltc_usd,26.65,24.669,8.030321456,26.65,26.71,23.2,27,182803.718,31-05-2017 15:43,31-05-2017 15:43
01-06-2017,01-06-2017 00:45,bitstamp,btc_eur,2068.95,2006.2,3.127803808,2060.64,2068.91,1950,2069,2364.830713,31-05-2017 15:43,31-05-2017 15:43
01-06-2017,01-06-2017 00:45,bitflyer,btc_jpy,267541,266195,0.505644359,267200,267722,267200,267722,74586.11193,31-05-2017 15:44,31-05-2017 15:44
01-06-2017,01-06-2017 00:45,korbit,btc_krw,3081000,3154000,-2.314521243,3080500,3081000,3002000,3209500,6319.768626,31-05-2017 15:44,31-05-2017 15:44
01-06-2017,01-06-2017 00:45,bitstamp,btc_usd,2315,2216,4.467509025,2315.19,2319.83,2154.28,2329.39,14837.4046,31-05-2017 15:44,31-05-2017 15:44
01-06-2017,01-06-2017 00:45,okcoin,btc_usd,2400,2219.2,8.147080029,2398.57,2400,2129.78,2422.99,4615.496516,31-05-2017 15:44,31-05-2017 15:44
01-06-2017,01-06-2017 00:45,korbit,etc_krw,22770,23120,-1.51384083,22700,22760,21000,25500,823969.6907,31-05-2017 15:39,31-05-2017 15:44
01-06-2017,01-06-2017 00:45,bitflyer,eth_btc,0.10016,0.0894,12.03579418,0.10016,0.1002,0.10016,0.1002,22858.06916,31-05-2017 15:44,31-05-2017 15:44
01-06-2017,01-06-2017 00:45,korbit,eth_krw,305700,284500,7.451669596,305750,305800,274000,336000,330908.2825,31-05-2017 15:43,31-05-2017 15:44
01-06-2017,01-06-2017 00:45,bitflyer,fx_btc_jpy,271083,270005,0.399251866,271083,271206,271083,271206,74586.11193,31-05-2017 15:44,31-05-2017 15:44
01-06-2017,01-06-2017 00:45,okcoin,ltc_usd,26.65,24.65,8.113590264,26.65,26.69,23.2,27,183809.466,31-05-2017 15:44,31-05-2017 15:44
01-06-2017,01-06-2017 00:46,bitstamp,btc_eur,2068,2006.99,3.039875635,2061,2068,1950,2069,2362.915418,31-05-2017 15:45,31-05-2017 15:45
01-06-2017,01-06-2017 00:46,bitflyer,btc_jpy,267541,265150,0.901753724,267201,267541,267201,267541,74171.37964,31-05-2017 15:45,31-05-2017 15:45
01-06-2017,01-06-2017 00:46,korbit,btc_krw,3070000,3158000,-2.786573781,3070000,3072500,3002000,3209500,6325.845837,31-05-2017 15:45,31-05-2017 15:45
01-06-2017,01-06-2017 00:46,bitstamp,btc_usd,2322.09,2215.11,4.829556997,2316.12,2321.54,2154.28,2329.39,14843.53573,31-05-2017 15:45,31-05-2017 15:45
01-06-2017,01-06-2017 00:46,okcoin,btc_usd,2400,2210,8.597285068,2397.6,2400,2129.78,2422.99,4613.334516,31-05-2017 15:45,31-05-2017 15:45
01-06-2017,01-06-2017 00:46,korbit,etc_krw,22760,23120,-1.557093426,22700,22760,21000,25500,824269.6907,31-05-2017 15:45,31-05-2017 15:45
01-06-2017,01-06-2017 00:46,bitflyer,eth_btc,0.1002,0.0894,12.08053691,0.10017,0.1002,0.10017,0.1002,22858.60254,31-05-2017 15:45,31-05-2017 15:45
01-06-2017,01-06-2017 00:46,korbit,eth_krw,305750,284500,7.469244288,305750,305800,274000,336000,330907.2521,31-05-2017 15:45,31-05-2017 15:45
01-06-2017,01-06-2017 00:46,bitflyer,fx_btc_jpy,271351,266501,1.819880601,271351,271352,271351,271352,74168.37964,31-05-2017 15:45,31-05-2017 15:45
01-06-2017,01-06-2017 00:46,okcoin,ltc_usd,26.75,24.654,8.501663016,26.69,26.782,23.2,27,184072.022,31-05-2017 15:45,31-05-2017 15:45
